Distance_m,X_m,Y_m,Z_m,Curvature_1/m,Speed_kph,gLat_g,gLong_g,mu_Longitudinal,mu_Lateral,mu_Combined,NormalLoad_per_Tyre_N,LongForce_per_Tyre_N,LatForce_per_Tyre_N,DrivingPhase
469.8781641133538,-429.9976039,-498.7789509,0.0,0.25724149187478673,30.630280970081063,1.8983180266703354,-1.485488666527932,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
472.0207838023749,-432.1244665,-499.0383244,0.0,0.33001661169537194,27.0429203428679,1.8983180182633594,-0.37975193903781324,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
475.85503988245824,-434.2513291,-502.2286183,0.0,0.1532541901596939,39.6839882140865,1.8983180296072977,0.8651664070174007,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
477.41171297330646,-434.53664,-503.7589218,0.0,0.09168526604320051,45.45504302350802,1.490011728472838,1.2413163634878943,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
479.90169847330645,-434.53664,-506.2489073,0.0,0.0622043523242353,52.67836383740486,1.3577234490425951,1.1195743953164605,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
483.76253186165684,-433.7844568,-510.0357602,0.0,-0.005793948144543883,61.61112770271234,-0.17298916845498452,1.039937141526261,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
485.5024620780674,-433.4732087,-511.7476252,0.0,-0.008234552089354521,65.17913521139432,-0.2751586437793407,1.0225294549845225,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
489.5389098365165,-432.8457846,-515.7350115,0.0,-0.12343846832526482,44.21770804807714,-1.8983180230640175,-2.2342012887567915,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
492.6923673156985,-433.6912123,-518.7730283,0.0,2.695980514552387e-09,53.446543488020325,6.057340500637015e-08,1.1240653076890326,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
495.8458248912198,-434.53664,-521.8110452,0.0,0.24218695261199782,31.567931067078803,1.8983180308121423,-2.3196456797689944,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
499.83263361715996,-432.647264,-525.3217292,0.0,-2.981543014714982e-09,47.98474609719991,-5.3997477564376366e-08,1.288291969610081,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
503.8194424311575,-430.757888,-528.8324133,0.0,-0.2289647672584634,32.466626203020084,-1.8983180263140198,-1.231524752327335,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
507.40507202011906,-431.7191791,-532.2867814,0.0,0.0004357095948265043,47.23472647438272,0.007646204767871417,1.2909841106688893,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
510.7182111185105,-432.6026186,-535.4799656,0.0,0.17755300686922842,36.86867072264335,1.8983180705765157,-1.0348642987976184,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
512.7742175275108,-432.2179869,-537.4996737,0.0,0.020241437927824017,45.163527856865734,0.32474544583350007,1.301561797792781,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Combined
517.5393263487844,-431.0060003,-542.1080737,0.0,3.243517051947204e-09,58.32553259787352,8.67879845518491e-08,1.1241898486909692,1.0855043940532614,1.4853806399499454,1.839748742368655,674.4375,732.1048697642965,1001.7964053562413,Acceleration
