: x y z q
#
# 
# FSUK TRACK COORDINATES
#
# Version 1
# 21/03/21
#
# (c) 1999-2021
# IPG Automotive GmbH, Karlsruhe
#
# x y z q
-426.9695758	-674.9197338	0	0
-426.4667111	-676.2106663	0	0
-425.1564203	-678.6845889	0	0
-424.2317138	-680.2722184	0	0
-423.495941	-681.5354671	0	0
-422.6342105	-683.014973	0	0
-421.7786347	-684.477316	0	0
-421.0328129	-685.7644136	0	0
-420.0891554	-687.3845798	0	0
-419.2987931	-688.7415535	0	0
-418.8082773	-690.1047113	0	0
-418.6944068	-691.4348228	0	0
-418.9332625	-692.6802848	0	0
-419.2987931	-693.8745633	0	0
-419.8033797	-695.1882697	0	0
-420.5199468	-696.6384651	0	0
-423.6753489	-702.234777	0	0
-424.857059	-704.7391936	0	0
-425.7698161	-707.294472	0	0
-426.2944057	-711.3934226	0	0
-426.0071285	-715.7543499	0	0
-424.6746002	-722.0945394	0	0
-422.9993416	-729.0868694	0	0
-421.3495237	-736.1995686	0	0
-419.44836	-744.39587	0	0
-417.4509356	-753.0071707	0	0
-415.2522302	-762.4862346	0	0
-413.7369352	-769.0189779	0	0
-411.9025296	-776.927472	0	0
-410.530608	-781.0441403	0	0
-408.5343262	-783.86058	0	0
-406.2660361	-785.2486479	0	0
-403.9009164	-785.4637007	0	0
-399.2313413	-784.9193363	0	0
-397.0155873	-785.0136135	0	0
-395.4568189	-786.1375141	0	0
-394.6394159	-787.3921325	0	0
-394.3030911	-789.7130284	0	0
-394.6394159	-791.7865183	0	0
-395.4568189	-793.3842579	0	0
-396.3172315	-794.5072385	0	0
-397.2008885	-795.8143144	0	0
-398.3547159	-797.8905987	0	0
-398.999123	-799.9025549	0	0
-399.2313413	-802.3942623	0	0
-398.3547159	-804.6496872	0	0
-396.4178211	-807.41485	0	0
-394.3030911	-810.4338949	0	0
-391.2048674	-814.8570018	0	0
-389.2741024	-817.6134135	0	0
-384.7528657	-824.0680517	0	0
-382.0939636	-827.8639713	0	0
-379.8157338	-831.116433	0	0
-377.5096966	-834.4085932	0	0
-376.2088188	-836.2657611	0	0
-369.8559861	-843.3230317	0	0
-364.6565147	-848.2252144	0	0
-359.5013419	-852.3444367	0	0
-350.9120447	-858.0935787	0	0
-348.4353469	-858.9998474	0	0
-345.5593952	-858.4051086	0	0
-343.7212763	-857.753728	0	0
-341.3962234	-856.7908175	0	0
-339.3854398	-856.7908175	0	0
-337.5445815	-857.3572354	0	0
-336.5092158	-858.0935787	0	0
-335.117218	-859.6095492	0	0
-333.4052207	-861.4495463	0	0
-331.5812236	-863.1935435	0	0
-328.4113424	-864.0895421	0	0
-325.4584995	-864.2619535	0	0
-322.9334057	-864.0895421	0	0
-319.1983777	-863.5949424	0	0
-316.1417029	-863.0023723	0	0
-312.9358643	-862.3567746	0	0
-309.7447672	-861.7296226	0	0
-305.9544767	-860.8498632	0	0
-302.0216277	-859.7133341	0	0
-297.4773181	-857.9050234	0	0
-293.3560477	-856.1571929	0	0
-289.8420064	-855.9035649	0	0
-286.6599095	-856.1571929	0	0
-283.1323371	-856.4729131	0	0
-278.4810056	-856.7908175	0	0
-271.8951401	-856.7908175	0	0
-264.830632	-856.4729131	0	0
-257.1716116	-855.9035649	0	0
-250.6134325	-854.4267987	0	0
-248.6380935	-851.162514	0	0
-250.6134325	-848.2252144	0	0
-254.4479246	-847.4865299	0	0
-260.1384729	-847.7298253	0	0




