Slip Angle [deg],Lateral Force [N],Normal Load [N],Camber Angle [deg],Tyre Pressure [kPa],Temperature [C]
-4.07,-819.22,440.0,0,200,25
-4.01,-806.38,440.0,0,200,25
-3.99,-797.52,440.0,0,200,25
-3.94,-789.5,440.0,0,200,25
-3.89,-787.12,440.0,0,200,25
-3.87,-784.38,440.0,0,200,25
-3.82,-788.44,440.0,0,200,25
-3.77,-790.11,440.0,0,200,25
-3.75,-791.13,440.0,0,200,25
-3.72,-789.4,440.0,0,200,25
-3.66,-784.45,440.0,0,200,25
-3.6,-775.11,440.0,0,200,25
-3.58,-765.46,440.0,0,200,25
-3.54,-754.45,440.0,0,200,25
-3.49,-746.82,440.0,0,200,25
-3.48,-740.04,440.0,0,200,25
-3.43,-737.08,440.0,0,200,25
-3.39,-738.11,440.0,0,200,25
-3.36,-738.73,440.0,0,200,25
-3.32,-737.27,440.0,0,200,25
-3.27,-734.76,440.0,0,200,25
-3.22,-730.59,440.0,0,200,25
-3.19,-724.09,440.0,0,200,25
-3.15,-713.42,440.0,0,200,25
-3.11,-701.73,440.0,0,200,25
-3.08,-691.96,440.0,0,200,25
-3.02,-683.76,440.0,0,200,25
-2.99,-677.49,440.0,0,200,25
-2.97,-676.39,440.0,0,200,25
-2.91,-673.78,440.0,0,200,25
-2.86,-673.62,440.0,0,200,25
-2.82,-671.68,440.0,0,200,25
-2.8,-667.96,440.0,0,200,25
-2.77,-661.06,440.0,0,200,25
-2.7,-650.1,440.0,0,200,25
-2.68,-639.27,440.0,0,200,25
-2.64,-628.44,440.0,0,200,25
-2.6,-618.4,440.0,0,200,25
-2.55,-610.21,440.0,0,200,25
-2.52,-605.57,440.0,0,200,25
-2.46,-601.96,440.0,0,200,25
-2.44,-598.41,440.0,0,200,25
-2.4,-595.07,440.0,0,200,25
-2.35,-591.97,440.0,0,200,25
-2.31,-583.84,440.0,0,200,25
-2.25,-575.2,440.0,0,200,25
-2.21,-562.44,440.0,0,200,25
-2.17,-552.92,440.0,0,200,25
-2.13,-542.62,440.0,0,200,25
-2.11,-534.55,440.0,0,200,25
-2.06,-526.52,440.0,0,200,25
-2.03,-519.55,440.0,0,200,25
-1.97,-515.95,440.0,0,200,25
-1.94,-511.24,440.0,0,200,25
-1.91,-507.02,440.0,0,200,25
-1.86,-500.29,440.0,0,200,25
-1.81,-489.75,440.0,0,200,25
-1.77,-480.54,440.0,0,200,25
-1.73,-469.39,440.0,0,200,25
-1.7,-458.72,440.0,0,200,25
-1.66,-447.38,440.0,0,200,25
-1.6,-439.96,440.0,0,200,25
-1.58,-431.41,440.0,0,200,25
-1.52,-424.56,440.0,0,200,25
-1.5,-417.82,440.0,0,200,25
-1.47,-410.82,440.0,0,200,25
-1.4,-405.57,440.0,0,200,25
-1.37,-395.99,440.0,0,200,25
-1.35,-386.0,440.0,0,200,25
-1.28,-373.25,440.0,0,200,25
-1.25,-361.18,440.0,0,200,25
-1.25,-351.13,440.0,0,200,25
-1.21,-340.13,440.0,0,200,25
-1.17,-328.99,440.0,0,200,25
-1.13,-321.65,440.0,0,200,25
-1.07,-312.61,440.0,0,200,25
-1.04,-302.59,440.0,0,200,25
-1.03,-293.42,440.0,0,200,25
-0.98,-284.06,440.0,0,200,25
-0.94,-272.56,440.0,0,200,25
-0.88,-260.41,440.0,0,200,25
-0.85,-246.53,440.0,0,200,25
-0.79,-233.26,440.0,0,200,25
-0.74,-221.36,440.0,0,200,25
-0.71,-208.22,440.0,0,200,25
-0.68,-195.48,440.0,0,200,25
-0.61,-182.71,440.0,0,200,25
-0.58,-169.69,440.0,0,200,25
-0.51,-159.0,440.0,0,200,25
-0.48,-145.94,440.0,0,200,25
-0.44,-132.92,440.0,0,200,25
-0.39,-118.3,440.0,0,200,25
-0.36,-105.47,440.0,0,200,25
-0.32,-90.13,440.0,0,200,25
-0.28,-76.6,440.0,0,200,25
-0.26,-61.7,440.0,0,200,25
-0.21,-49.13,440.0,0,200,25
-0.19,-34.3,440.0,0,200,25
-0.15,-22.18,440.0,0,200,25
-0.13,-7.96,440.0,0,200,25
-0.08,5.32,440.0,0,200,25
0.02,43.53,660.0,0,200,25
0.05,62.21,660.0,0,200,25
0.08,79.68,660.0,0,200,25
0.14,97.8,660.0,0,200,25
0.18,115.28,660.0,0,200,25
0.21,133.35,660.0,0,200,25
0.24,150.87,660.0,0,200,25
0.31,169.66,660.0,0,200,25
0.33,188.1,660.0,0,200,25
0.36,208.44,660.0,0,200,25
0.43,226.33,660.0,0,200,25
0.45,244.24,660.0,0,200,25
0.51,261.34,660.0,0,200,25
0.55,278.77,660.0,0,200,25
0.61,295.77,660.0,0,200,25
0.63,312.56,660.0,0,200,25
0.67,330.51,660.0,0,200,25
0.72,347.16,660.0,0,200,25
0.74,366.65,660.0,0,200,25
0.8,385.85,660.0,0,200,25
0.83,405.59,660.0,0,200,25
0.86,422.51,660.0,0,200,25
0.89,438.84,660.0,0,200,25
0.95,454.89,660.0,0,200,25
0.98,469.65,660.0,0,200,25
1.02,484.02,660.0,0,200,25
1.06,498.05,660.0,0,200,25
1.12,514.67,660.0,0,200,25
1.13,531.93,660.0,0,200,25
1.19,547.32,660.0,0,200,25
1.23,563.98,660.0,0,200,25
1.27,580.97,660.0,0,200,25
1.3,596.46,660.0,0,200,25
1.34,608.9,660.0,0,200,25
1.39,620.39,660.0,0,200,25
1.41,633.24,660.0,0,200,25
1.44,644.73,660.0,0,200,25
1.5,658.1,660.0,0,200,25
1.55,670.46,660.0,0,200,25
1.56,685.92,660.0,0,200,25
1.62,699.37,660.0,0,200,25
1.65,715.02,660.0,0,200,25
1.7,729.56,660.0,0,200,25
1.72,740.46,660.0,0,200,25
1.78,752.73,660.0,0,200,25
1.82,762.32,660.0,0,200,25
1.85,770.25,660.0,0,200,25
1.92,780.24,660.0,0,200,25
1.94,789.7,660.0,0,200,25
1.97,803.13,660.0,0,200,25
2.04,814.29,660.0,0,200,25
2.08,827.99,660.0,0,200,25
2.13,841.17,660.0,0,200,25
2.15,852.57,660.0,0,200,25
2.21,864.52,660.0,0,200,25
2.22,872.58,660.0,0,200,25
2.28,881.54,660.0,0,200,25
2.31,887.31,660.0,0,200,25
2.35,894.42,660.0,0,200,25
2.36,905.58,660.0,0,200,25
2.43,914.86,660.0,0,200,25
2.46,926.66,660.0,0,200,25
2.49,938.36,660.0,0,200,25
2.54,949.97,660.0,0,200,25
2.59,961.06,660.0,0,200,25
2.61,971.36,660.0,0,200,25
2.64,978.35,660.0,0,200,25
2.68,986.64,660.0,0,200,25
2.71,992.98,660.0,0,200,25
2.76,1000.58,660.0,0,200,25
2.83,1009.1,660.0,0,200,25
2.83,1015.87,660.0,0,200,25
2.89,1028.32,660.0,0,200,25
2.93,1038.94,660.0,0,200,25
2.99,1050.18,660.0,0,200,25
3.03,1059.14,660.0,0,200,25
3.08,1069.97,660.0,0,200,25
3.1,1078.64,660.0,0,200,25
3.16,1085.21,660.0,0,200,25
3.19,1091.02,660.0,0,200,25
3.23,1097.91,660.0,0,200,25
3.27,1104.36,660.0,0,200,25
3.31,1113.29,660.0,0,200,25
3.33,1120.88,660.0,0,200,25
3.39,1128.55,660.0,0,200,25
3.4,1140.22,660.0,0,200,25
3.45,1149.33,660.0,0,200,25
3.5,1157.42,660.0,0,200,25
3.54,1165.61,660.0,0,200,25
3.58,1174.12,660.0,0,200,25
3.63,1181.66,660.0,0,200,25
3.64,1184.81,660.0,0,200,25
3.71,1188.85,660.0,0,200,25
3.75,1194.44,660.0,0,200,25
3.76,1200.48,660.0,0,200,25
3.82,1208.66,660.0,0,200,25
3.86,1214.81,660.0,0,200,25
3.87,1225.7,660.0,0,200,25
3.93,1234.3,660.0,0,200,25
3.98,1243.17,660.0,0,200,25
4.0,1251.07,660.0,0,200,25
4.06,1256.88,660.0,0,200,25
4.09,1259.63,660.0,0,200,25
4.14,1261.61,660.0,0,200,25
4.2,1266.17,660.0,0,200,25
4.22,1269.74,660.0,0,200,25
4.26,1276.74,660.0,0,200,25
4.31,1284.15,660.0,0,200,25
4.33,1293.46,660.0,0,200,25
4.36,1305.95,660.0,0,200,25
4.4,1314.04,660.0,0,200,25
4.45,1323.83,660.0,0,200,25
4.5,1327.63,660.0,0,200,25
4.54,1331.75,660.0,0,200,25
4.58,1333.44,660.0,0,200,25
4.64,1334.48,660.0,0,200,25
4.66,1338.4,660.0,0,200,25
4.69,1345.03,660.0,0,200,25
4.73,1352.38,660.0,0,200,25
4.78,1363.48,660.0,0,200,25
4.83,1377.02,660.0,0,200,25
4.87,1385.9,660.0,0,200,25
4.9,1396.09,660.0,0,200,25
4.96,1402.39,660.0,0,200,25
4.98,1402.46,660.0,0,200,25
5.03,1402.35,660.0,0,200,25
5.08,1401.39,660.0,0,200,25
5.08,1404.77,660.0,0,200,25
5.16,1409.61,660.0,0,200,25
5.19,1419.63,660.0,0,200,25
5.23,1430.47,660.0,0,200,25
5.27,1441.22,660.0,0,200,25
5.29,1452.01,660.0,0,200,25
5.34,1460.24,660.0,0,200,25
5.38,1463.1,660.0,0,200,25
5.4,1460.9,660.0,0,200,25
5.45,1455.83,660.0,0,200,25
5.51,1453.27,660.0,0,200,25
5.54,1451.79,660.0,0,200,25
5.59,1459.58,660.0,0,200,25
5.61,1468.49,660.0,0,200,25
5.65,1477.5,660.0,0,200,25
5.69,1489.18,660.0,0,200,25
5.74,1498.61,660.0,0,200,25
5.78,1508.19,660.0,0,200,25
5.84,1508.13,660.0,0,200,25
5.86,1502.27,660.0,0,200,25
5.9,1495.36,660.0,0,200,25
5.95,1488.36,660.0,0,200,25
5.98,1488.4,660.0,0,200,25
6.01,1492.33,660.0,0,200,25
6.06,1502.51,660.0,0,200,25
6.09,1512.72,660.0,0,200,25
6.15,1523.08,660.0,0,200,25
6.16,1530.71,660.0,0,200,25
6.22,1535.54,660.0,0,200,25
6.26,1535.46,660.0,0,200,25
6.3,1528.03,660.0,0,200,25
6.33,1518.32,660.0,0,200,25
6.38,1508.85,660.0,0,200,25
6.43,1507.67,660.0,0,200,25
6.45,1510.91,660.0,0,200,25
6.49,1519.42,660.0,0,200,25
6.53,1528.99,660.0,0,200,25
6.59,1537.74,660.0,0,200,25
6.61,1544.73,660.0,0,200,25
6.67,1548.04,660.0,0,200,25
6.68,1549.28,660.0,0,200,25
6.75,1541.97,660.0,0,200,25
6.77,1532.43,660.0,0,200,25
6.82,1523.76,660.0,0,200,25
6.85,1520.82,660.0,0,200,25
6.92,1522.21,660.0,0,200,25
6.93,1530.48,660.0,0,200,25
6.98,1540.33,660.0,0,200,25
7.0,1548.51,660.0,0,200,25
7.05,1554.69,660.0,0,200,25
7.11,1559.13,660.0,0,200,25
7.13,1559.11,660.0,0,200,25
7.19,1554.28,660.0,0,200,25
7.21,1546.45,660.0,0,200,25
7.25,1536.75,660.0,0,200,25
7.3,1533.0,660.0,0,200,25
7.35,1536.15,660.0,0,200,25
7.38,1542.09,660.0,0,200,25
7.42,1550.41,660.0,0,200,25
7.46,1559.57,660.0,0,200,25
7.51,1564.51,660.0,0,200,25
7.56,1571.37,660.0,0,200,25
7.58,1572.73,660.0,0,200,25
7.62,1569.44,660.0,0,200,25
7.66,1560.85,660.0,0,200,25
7.72,1554.04,660.0,0,200,25
7.73,1549.76,660.0,0,200,25
7.77,1551.35,660.0,0,200,25
7.83,1556.8,660.0,0,200,25
7.86,1566.85,660.0,0,200,25
7.91,1575.52,660.0,0,200,25
7.94,1584.41,660.0,0,200,25
7.96,1589.29,660.0,0,200,25
8.03,1592.6,660.0,0,200,25
8.06,1590.61,660.0,0,200,25
8.08,1582.29,660.0,0,200,25
8.13,1574.55,660.0,0,200,25
8.17,1567.12,660.0,0,200,25
8.23,1564.99,660.0,0,200,25
8.25,1570.58,660.0,0,200,25
8.29,1580.02,660.0,0,200,25
8.34,1590.57,660.0,0,200,25
8.38,1599.58,660.0,0,200,25
8.41,1606.47,660.0,0,200,25
8.47,1610.02,660.0,0,200,25
8.49,1610.07,660.0,0,200,25
8.53,1603.94,660.0,0,200,25
8.57,1593.84,660.0,0,200,25
8.62,1584.9,660.0,0,200,25
8.65,1582.32,660.0,0,200,25
8.69,1585.59,660.0,0,200,25
8.75,1595.32,660.0,0,200,25
8.78,1604.52,660.0,0,200,25
8.81,1613.89,660.0,0,200,25
8.85,1621.9,660.0,0,200,25
8.89,1626.35,660.0,0,200,25
8.95,1626.57,660.0,0,200,25
8.99,1623.04,660.0,0,200,25
9.02,1613.89,660.0,0,200,25
9.05,1604.88,660.0,0,200,25
9.09,1600.66,660.0,0,200,25
9.14,1603.62,660.0,0,200,25
9.19,1610.55,660.0,0,200,25
9.23,1620.74,660.0,0,200,25
9.26,1631.73,660.0,0,200,25
9.28,1639.61,660.0,0,200,25
9.33,1645.35,660.0,0,200,25
9.38,1646.74,660.0,0,200,25
9.41,1643.61,660.0,0,200,25
9.46,1633.9,660.0,0,200,25
9.5,1625.65,660.0,0,200,25
9.53,1618.55,660.0,0,200,25
9.57,1619.37,660.0,0,200,25
9.61,1624.93,660.0,0,200,25
9.67,1636.73,660.0,0,200,25
9.7,1647.15,660.0,0,200,25
9.74,1654.2,660.0,0,200,25
9.76,1659.6,660.0,0,200,25
9.81,1661.08,660.0,0,200,25
9.86,1658.16,660.0,0,200,25
9.88,1649.3,660.0,0,200,25
9.93,1636.65,660.0,0,200,25
9.98,1627.94,660.0,0,200,25
9.99,1625.59,660.0,0,200,25
10.05,1629.05,660.0,0,200,25
10.09,1638.21,660.0,0,200,25
10.13,1647.71,660.0,0,200,25
10.19,1655.21,660.0,0,200,25
10.2,1662.35,660.0,0,200,25
10.25,1665.77,660.0,0,200,25
10.3,1664.33,660.0,0,200,25
10.34,1657.44,660.0,0,200,25
10.38,1647.23,660.0,0,200,25
10.41,1636.65,660.0,0,200,25
10.44,1631.1,660.0,0,200,25
10.5,1630.35,660.0,0,200,25
10.55,1638.15,660.0,0,200,25
10.58,1646.5,660.0,0,200,25
10.59,1656.01,660.0,0,200,25
10.66,1663.65,660.0,0,200,25
10.69,1667.43,660.0,0,200,25
10.75,1669.32,660.0,0,200,25
10.79,1665.85,660.0,0,200,25
10.8,1655.37,660.0,0,200,25
10.84,1642.41,660.0,0,200,25
10.89,1632.37,660.0,0,200,25
10.93,1628.94,660.0,0,200,25
10.97,1631.28,660.0,0,200,25
11.01,1639.37,660.0,0,200,25
11.07,1650.63,660.0,0,200,25
11.08,1660.21,660.0,0,200,25
11.14,1667.44,660.0,0,200,25
11.18,1671.92,660.0,0,200,25
11.23,1670.08,660.0,0,200,25
11.25,1660.91,660.0,0,200,25
11.31,1649.27,660.0,0,200,25
11.34,1636.94,660.0,0,200,25
11.38,1631.23,660.0,0,200,25
11.41,1632.89,660.0,0,200,25
11.46,1640.54,660.0,0,200,25
11.47,1647.71,660.0,0,200,25
11.52,1655.93,660.0,0,200,25
11.55,1667.13,660.0,0,200,25
11.58,1678.45,660.0,0,200,25
11.57,1682.48,660.0,0,200,25
11.6,1679.1,660.0,0,200,25
11.61,1664.51,660.0,0,200,25
11.62,1647.96,660.0,0,200,25
11.66,1636.34,660.0,0,200,25
11.65,1633.03,660.0,0,200,25
11.67,1638.85,660.0,0,200,25
11.67,1651.23,660.0,0,200,25
11.7,1665.22,660.0,0,200,25
11.68,1674.84,660.0,0,200,25
11.7,1680.45,660.0,0,200,25
11.7,1679.61,660.0,0,200,25
11.71,1672.76,660.0,0,200,25
11.7,1660.44,660.0,0,200,25
11.71,1645.77,660.0,0,200,25
11.72,1636.06,660.0,0,200,25
11.7,1635.31,660.0,0,200,25
11.72,1638.28,660.0,0,200,25
11.73,1647.77,660.0,0,200,25
11.72,1655.49,660.0,0,200,25
11.73,1662.53,660.0,0,200,25
12.17,1667.39,660.0,0,200,25
12.17,1668.68,660.0,0,200,25
12.16,1665.71,660.0,0,200,25
12.16,1658.96,660.0,0,200,25
12.14,1647.03,660.0,0,200,25
12.11,1635.98,660.0,0,200,25
12.1,1630.71,660.0,0,200,25
12.07,1631.99,660.0,0,200,25
12.04,1638.67,660.0,0,200,25
12.02,1647.86,660.0,0,200,25
11.96,1656.82,660.0,0,200,25
11.93,1662.32,660.0,0,200,25
11.91,1664.04,660.0,0,200,25
11.87,1662.45,660.0,0,200,25
11.85,1657.18,660.0,0,200,25
11.8,1646.33,660.0,0,200,25
11.78,1635.61,660.0,0,200,25
11.74,1628.63,660.0,0,200,25
11.72,1627.27,660.0,0,200,25
11.67,1628.96,660.0,0,200,25
11.62,1634.63,660.0,0,200,25
11.6,1640.1,660.0,0,200,25
11.56,1645.14,660.0,0,200,25
11.53,1646.58,660.0,0,200,25
11.5,1647.89,660.0,0,200,25
11.44,1647.43,660.0,0,200,25
11.41,1641.83,660.0,0,200,25
11.36,1634.14,660.0,0,200,25
11.34,1627.03,660.0,0,200,25
11.32,1621.75,660.0,0,200,25
11.27,1618.9,660.0,0,200,25
11.21,1622.12,660.0,0,200,25
11.17,1627.04,660.0,0,200,25
11.14,1629.87,660.0,0,200,25
11.1,1634.2,660.0,0,200,25
11.08,1638.98,660.0,0,200,25
11.02,1642.47,660.0,0,200,25
11.0,1642.72,660.0,0,200,25
10.94,1635.7,660.0,0,200,25
10.9,1626.44,660.0,0,200,25
10.88,1617.41,660.0,0,200,25
10.83,1610.86,660.0,0,200,25
10.8,1609.01,660.0,0,200,25
10.77,1611.3,660.0,0,200,25
10.71,1615.42,660.0,0,200,25
10.67,1621.04,660.0,0,200,25
10.65,1628.78,660.0,0,200,25
10.61,1635.61,660.0,0,200,25
10.57,1636.46,660.0,0,200,25
10.54,1632.29,660.0,0,200,25
10.48,1622.0,660.0,0,200,25
10.45,1610.91,660.0,0,200,25
10.4,1601.63,660.0,0,200,25
10.38,1599.61,660.0,0,200,25
10.32,1602.04,660.0,0,200,25
10.28,1608.43,660.0,0,200,25
10.26,1614.76,660.0,0,200,25
10.22,1623.32,660.0,0,200,25
10.18,1628.99,660.0,0,200,25
10.13,1631.12,660.0,0,200,25
10.11,1628.07,660.0,0,200,25
10.06,1616.27,660.0,0,200,25
10.03,1603.19,660.0,0,200,25
9.97,1594.04,660.0,0,200,25
9.94,1587.75,660.0,0,200,25
9.88,1588.43,660.0,0,200,25
9.85,1593.94,660.0,0,200,25
9.83,1602.45,660.0,0,200,25
9.77,1608.77,660.0,0,200,25
9.71,1614.27,660.0,0,200,25
9.7,1617.18,660.0,0,200,25
9.63,1615.74,660.0,0,200,25
9.63,1607.45,660.0,0,200,25
9.59,1593.61,660.0,0,200,25
9.54,1581.56,660.0,0,200,25
9.5,1574.56,660.0,0,200,25
9.46,1574.33,660.0,0,200,25
9.41,1577.29,660.0,0,200,25
9.37,1584.31,660.0,0,200,25
9.33,1592.95,660.0,0,200,25
9.3,1598.32,660.0,0,200,25
9.24,1600.43,660.0,0,200,25
9.22,1600.55,660.0,0,200,25
9.18,1593.02,660.0,0,200,25
9.13,1581.91,660.0,0,200,25
9.11,1569.28,660.0,0,200,25
9.06,1560.38,660.0,0,200,25
9.01,1559.32,660.0,0,200,25
8.97,1562.1,660.0,0,200,25
8.93,1567.02,660.0,0,200,25
8.91,1574.7,660.0,0,200,25
8.87,1581.24,660.0,0,200,25
8.82,1583.12,660.0,0,200,25
8.79,1583.41,660.0,0,200,25
8.75,1579.24,660.0,0,200,25
8.69,1568.56,660.0,0,200,25
8.66,1555.14,660.0,0,200,25
8.61,1545.75,660.0,0,200,25
8.59,1539.54,660.0,0,200,25
8.54,1539.11,660.0,0,200,25
8.49,1544.2,660.0,0,200,25
8.44,1549.89,660.0,0,200,25
8.41,1554.89,660.0,0,200,25
8.36,1559.21,660.0,0,200,25
8.33,1559.09,660.0,0,200,25
8.31,1555.79,660.0,0,200,25
8.26,1546.81,660.0,0,200,25
8.22,1533.56,660.0,0,200,25
8.18,1523.71,660.0,0,200,25
8.14,1515.2,660.0,0,200,25
8.12,1513.22,660.0,0,200,25
8.07,1516.0,660.0,0,200,25
8.0,1520.35,660.0,0,200,25
7.98,1524.33,660.0,0,200,25
7.95,1528.94,660.0,0,200,25
7.89,1530.84,660.0,0,200,25
7.84,1526.88,660.0,0,200,25
7.81,1521.76,660.0,0,200,25
7.77,1510.09,660.0,0,200,25
7.75,1501.11,660.0,0,200,25
7.69,1490.59,660.0,0,200,25
7.64,1487.12,660.0,0,200,25
7.61,1486.48,660.0,0,200,25
7.59,1490.72,660.0,0,200,25
7.54,1493.45,660.0,0,200,25
7.5,1497.04,660.0,0,200,25
7.45,1499.12,660.0,0,200,25
7.42,1498.01,660.0,0,200,25
7.37,1492.38,660.0,0,200,25
7.33,1483.86,660.0,0,200,25
7.29,1472.57,660.0,0,200,25
7.25,1463.72,660.0,0,200,25
7.21,1456.81,660.0,0,200,25
7.17,1455.28,660.0,0,200,25
7.13,1457.49,660.0,0,200,25
7.11,1460.46,660.0,0,200,25
7.04,1463.86,660.0,0,200,25
7.02,1467.36,660.0,0,200,25
6.97,1465.97,660.0,0,200,25
6.96,1463.93,660.0,0,200,25
6.88,1457.65,660.0,0,200,25
6.88,1447.36,660.0,0,200,25
6.82,1435.84,660.0,0,200,25
6.78,1428.97,660.0,0,200,25
6.72,1423.73,660.0,0,200,25
6.71,1425.28,660.0,0,200,25
6.66,1427.16,660.0,0,200,25
6.62,1429.78,660.0,0,200,25
6.57,1432.83,660.0,0,200,25
6.55,1434.3,660.0,0,200,25
6.53,1432.24,660.0,0,200,25
6.46,1426.06,660.0,0,200,25
6.45,1416.95,660.0,0,200,25
6.38,1405.27,660.0,0,200,25
6.34,1396.93,660.0,0,200,25
6.29,1392.77,660.0,0,200,25
6.26,1392.21,660.0,0,200,25
6.21,1395.59,660.0,0,200,25
6.17,1398.32,660.0,0,200,25
6.14,1398.87,660.0,0,200,25
6.1,1401.23,660.0,0,200,25
6.08,1401.91,660.0,0,200,25
6.04,1397.01,660.0,0,200,25
5.99,1387.14,660.0,0,200,25
5.94,1375.16,660.0,0,200,25
5.92,1365.23,660.0,0,200,25
5.87,1360.8,660.0,0,200,25
5.84,1359.89,660.0,0,200,25
5.78,1361.53,660.0,0,200,25
5.76,1363.04,660.0,0,200,25
5.69,1366.72,660.0,0,200,25
5.67,1367.37,660.0,0,200,25
5.62,1367.81,660.0,0,200,25
5.59,1365.16,660.0,0,200,25
5.53,1359.04,660.0,0,200,25
5.5,1346.05,660.0,0,200,25
5.45,1336.82,660.0,0,200,25
5.42,1328.33,660.0,0,200,25
5.36,1324.87,660.0,0,200,25
5.34,1324.42,660.0,0,200,25
5.32,1325.12,660.0,0,200,25
5.25,1326.54,660.0,0,200,25
5.24,1328.19,660.0,0,200,25
5.17,1329.38,660.0,0,200,25
5.15,1328.57,660.0,0,200,25
5.11,1321.15,660.0,0,200,25
5.06,1311.96,660.0,0,200,25
5.03,1298.82,660.0,0,200,25
4.99,1290.98,660.0,0,200,25
4.96,1285.08,660.0,0,200,25
4.91,1283.52,660.0,0,200,25
4.87,1282.49,660.0,0,200,25
4.83,1282.99,660.0,0,200,25
4.78,1283.03,660.0,0,200,25
4.74,1283.27,660.0,0,200,25
4.71,1281.9,660.0,0,200,25
4.66,1278.69,660.0,0,200,25
4.63,1271.63,660.0,0,200,25
4.57,1258.9,660.0,0,200,25
4.55,1247.45,660.0,0,200,25
4.52,1240.84,660.0,0,200,25
4.48,1235.44,660.0,0,200,25
4.44,1232.64,660.0,0,200,25
4.38,1232.05,660.0,0,200,25
4.34,1230.66,660.0,0,200,25
4.32,1231.64,660.0,0,200,25
4.29,1229.3,660.0,0,200,25
4.24,1226.47,660.0,0,200,25
4.21,1219.26,660.0,0,200,25
4.15,1207.83,660.0,0,200,25
4.11,1196.58,660.0,0,200,25
4.09,1186.27,660.0,0,200,25
4.05,1178.16,660.0,0,200,25
3.99,1172.84,660.0,0,200,25
3.95,1168.2,660.0,0,200,25
3.93,1165.22,660.0,0,200,25
3.88,1163.64,660.0,0,200,25
3.84,1161.78,660.0,0,200,25
3.79,1157.79,660.0,0,200,25
3.76,1150.54,660.0,0,200,25
3.71,1141.79,660.0,0,200,25
3.67,1129.38,660.0,0,200,25
3.62,1117.93,660.0,0,200,25
3.59,1107.34,660.0,0,200,25
3.53,1098.08,660.0,0,200,25
3.5,1091.99,660.0,0,200,25
3.48,1086.74,660.0,0,200,25
3.43,1083.01,660.0,0,200,25
3.39,1079.11,660.0,0,200,25
3.35,1076.46,660.0,0,200,25
3.32,1068.08,660.0,0,200,25
3.25,1059.14,660.0,0,200,25
3.21,1047.78,660.0,0,200,25
3.19,1034.05,660.0,0,200,25
3.14,1022.14,660.0,0,200,25
3.1,1012.59,660.0,0,200,25
3.06,1003.37,660.0,0,200,25
3.04,998.75,660.0,0,200,25
3.0,994.34,660.0,0,200,25
2.98,987.86,660.0,0,200,25
2.93,982.38,660.0,0,200,25
2.88,975.77,660.0,0,200,25
2.87,966.42,660.0,0,200,25
2.79,955.43,660.0,0,200,25
2.76,941.72,660.0,0,200,25
2.72,928.87,660.0,0,200,25
2.7,918.08,660.0,0,200,25
2.67,907.74,660.0,0,200,25
2.59,899.38,660.0,0,200,25
2.56,893.37,660.0,0,200,25
2.53,886.21,660.0,0,200,25
2.49,880.28,660.0,0,200,25
2.45,871.38,660.0,0,200,25
2.38,859.05,660.0,0,200,25
2.34,847.91,660.0,0,200,25
2.29,831.58,660.0,0,200,25
2.27,819.41,660.0,0,200,25
2.21,806.07,660.0,0,200,25
2.18,795.11,660.0,0,200,25
2.15,786.24,660.0,0,200,25
2.12,777.42,660.0,0,200,25
2.05,769.38,660.0,0,200,25
2.03,760.88,660.0,0,200,25
1.99,751.49,660.0,0,200,25
1.97,741.11,660.0,0,200,25
1.91,726.31,660.0,0,200,25
1.88,713.92,660.0,0,200,25
1.85,701.88,660.0,0,200,25
1.81,688.1,660.0,0,200,25
1.78,676.75,660.0,0,200,25
1.72,666.43,660.0,0,200,25
1.68,656.46,660.0,0,200,25
1.65,647.16,660.0,0,200,25
1.59,636.61,660.0,0,200,25
1.55,626.31,660.0,0,200,25
1.51,613.04,660.0,0,200,25
1.5,600.22,660.0,0,200,25
1.46,584.87,660.0,0,200,25
1.38,570.12,660.0,0,200,25
1.37,556.93,660.0,0,200,25
1.31,544.08,660.0,0,200,25
1.3,530.82,660.0,0,200,25
1.25,519.3,660.0,0,200,25
1.18,507.77,660.0,0,200,25
1.16,494.7,660.0,0,200,25
1.11,482.1,660.0,0,200,25
1.06,467.72,660.0,0,200,25
1.03,452.5,660.0,0,200,25
1.0,437.77,660.0,0,200,25
0.96,421.35,660.0,0,200,25
0.92,407.59,660.0,0,200,25
0.87,393.52,660.0,0,200,25
0.84,379.71,660.0,0,200,25
0.78,365.3,660.0,0,200,25
0.73,352.5,660.0,0,200,25
0.71,335.85,660.0,0,200,25
0.65,320.03,660.0,0,200,25
0.6,303.48,660.0,0,200,25
0.6,288.94,660.0,0,200,25
0.55,272.85,660.0,0,200,25
0.51,255.59,660.0,0,200,25
0.47,241.92,660.0,0,200,25
0.45,225.21,660.0,0,200,25
0.41,210.9,660.0,0,200,25
0.38,194.98,660.0,0,200,25
0.32,178.04,660.0,0,200,25
0.27,163.87,660.0,0,200,25
0.25,146.51,660.0,0,200,25
0.22,129.96,660.0,0,200,25
0.19,113.66,660.0,0,200,25
0.14,95.84,660.0,0,200,25
0.1,80.04,660.0,0,200,25
0.06,64.61,660.0,0,200,25
0.01,46.41,660.0,0,200,25
-0.04,29.82,660.0,0,200,25
-0.09,11.21,660.0,0,200,25
-0.11,-6.59,660.0,0,200,25
-0.19,-24.38,660.0,0,200,25
-0.2,-43.76,660.0,0,200,25
-0.24,-62.79,660.0,0,200,25
-0.28,-79.89,660.0,0,200,25
-0.35,-97.58,660.0,0,200,25
